"K","beta_diff","topics_equal","num_its_deter","num_its"
11,4.31120360956943e-05,"TRUE",21,21
11,6.45915780964608e-05,"Component “lift”: 2 string mismatches",21,21
11,4.39305694417044e-05,"TRUE",21,21
11,6.46832998590415e-05,"Component “lift”: 2 string mismatches",21,21
11,6.46838544310891e-05,"TRUE",21,21
11,6.47305710536539e-05,"Component “lift”: 2 string mismatches",21,21
11,6.6022159283985e-06,"TRUE",21,21
11,1.81899392482244e-05,"Component “lift”: 2 string mismatches",21,21
11,2.92084644749168e-06,"TRUE",21,21
11,2.92218131972745e-06,"Component “lift”: 2 string mismatches",21,21
11,1.33755882263244e-06,"Component “lift”: 2 string mismatches",21,21
11,6.47484632994524e-05,"Component “lift”: 2 string mismatches",21,21
11,6.1492353843172e-05,"Component “lift”: 2 string mismatches",21,21
11,6.45917696824472e-05,"Component “lift”: 2 string mismatches",21,21
11,1.795004447739e-05,"Component “lift”: 2 string mismatches",21,21
11,2.92242275886701e-06,"Component “lift”: 2 string mismatches",21,21
11,1.82021273251594e-05,"Component “lift”: 2 string mismatches",21,21
11,3.18857810637596e-06,"Component “lift”: 2 string mismatches",21,21
11,6.15342599966322e-05,"TRUE",21,21
11,4.31577689847581e-05,"Component “lift”: 2 string mismatches",21,21
11,4.33230255002566e-05,"Component “lift”: 2 string mismatches",21,21
11,6.47486427154466e-05,"TRUE",21,21
11,6.47498320749653e-05,"Component “lift”: 2 string mismatches",21,21
11,1.7925088842234e-05,"TRUE",21,21
11,2.14556319535078e-05,"Component “lift”: 2 string mismatches",21,21
11,6.46485521386062e-05,"Component “lift”: 2 string mismatches",21,21
11,1.79909250129212e-05,"Component “lift”: 2 string mismatches",21,21
11,6.46484355840306e-05,"Component “lift”: 2 string mismatches",21,21
11,1.79229200079479e-05,"Component “lift”: 2 string mismatches",21,21
12,2.41097093108451e-08,"TRUE",21,21
12,1.54004211799901e-05,"TRUE",21,21
12,5.70583488775716e-07,"TRUE",21,21
12,5.62612546648996e-07,"TRUE",21,21
12,1.54004296180217e-05,"TRUE",21,21
12,5.17547150346012e-05,"TRUE",21,21
12,1.54004245585476e-05,"TRUE",21,21
12,5.16690231701533e-05,"TRUE",21,21
12,5.68725997206766e-05,"TRUE",21,21
12,6.07687688083269e-05,"TRUE",21,21
12,2.40622705545472e-08,"TRUE",21,21
12,2.41049731805639e-08,"TRUE",21,21
12,2.39909571242181e-08,"TRUE",21,21
12,2.39728050070613e-08,"TRUE",21,21
12,1.54004172158846e-05,"TRUE",21,21
12,8.57398615125782e-10,"TRUE",21,21
12,2.30992610891338e-08,"TRUE",21,21
12,2.27003964799162e-08,"TRUE",21,21
12,5.54353170348742e-07,"TRUE",21,21
12,5.92726922748301e-05,"TRUE",21,21
12,2.31917701869934e-08,"TRUE",21,21
12,5.16025944860615e-05,"TRUE",21,21
12,2.30421631190801e-08,"TRUE",21,21
12,5.12658396915256e-05,"TRUE",21,21
12,5.50251448260641e-05,"TRUE",21,21
12,2.29334989119729e-08,"TRUE",21,21
12,1.54004260032881e-05,"TRUE",21,21
12,3.50112800891516e-08,"TRUE",21,21
12,2.28059048266605e-08,"TRUE",21,21
12,5.80954449369914e-05,"TRUE",21,21
12,5.41736210497696e-05,"TRUE",21,21
12,1.54004236892564e-05,"TRUE",21,21
12,2.31262000995991e-08,"TRUE",21,21
12,1.54004147268882e-05,"TRUE",21,21
12,5.07459356175268e-05,"TRUE",21,21
12,5.69656944773473e-05,"TRUE",21,21
12,1.54004254711811e-05,"TRUE",21,21
12,1.54004277441469e-05,"TRUE",21,21
12,1.5400430926838e-05,"TRUE",21,21
12,1.54004472508029e-05,"TRUE",21,21
12,5.16251370272744e-05,"TRUE",21,21
12,5.41518828456324e-05,"TRUE",21,21
12,4.66760614721607e-05,"TRUE",21,21
12,2.28365042264682e-08,"TRUE",21,21
12,5.62879129789651e-07,"Component “lift”: 2 string mismatches",21,21
12,5.56152866021303e-05,"Component “lift”: 2 string mismatches",21,21
12,3.01170428967876e-08,"TRUE",21,21
12,2.32790935160383e-08,"TRUE",21,21
12,2.33622385707564e-08,"TRUE",21,21
12,2.37272573921118e-08,"TRUE",21,21
13,1.0287234821573e-08,"TRUE",21,21
13,9.01958404982716e-08,"TRUE",21,21
13,6.19316629056165e-09,"TRUE",21,21
13,1.03190232907879e-06,"TRUE",21,21
13,6.28146949962799e-08,"TRUE",21,21
13,4.41312079083489e-09,"TRUE",21,21
13,1.16848238687889e-08,"TRUE",21,21
13,1.9497476745918e-08,"TRUE",21,21
13,5.28854090588491e-08,"TRUE",21,21
13,1.76979618359505e-08,"TRUE",21,21
13,7.08644656109822e-08,"TRUE",21,21
13,5.67671019926962e-08,"TRUE",21,21
13,4.76563401083266e-09,"TRUE",21,21
13,2.77501758493994e-09,"TRUE",21,21
13,2.03060628123875e-08,"TRUE",21,21
13,7.33437035773479e-08,"TRUE",21,21
13,2.31640586878943e-08,"TRUE",21,21
13,2.0588602497123e-08,"TRUE",21,21
13,1.71511035377954e-08,"TRUE",21,21
13,1.79955248367628e-09,"TRUE",21,21
13,5.23773929378927e-09,"TRUE",21,21
13,1.15956600334448e-06,"TRUE",21,21
13,1.06438222587788e-06,"TRUE",21,21
13,6.78341832939633e-08,"TRUE",21,21
13,1.15919708066263e-06,"TRUE",21,21
13,3.64235621745883e-09,"TRUE",21,21
13,3.67263774979577e-09,"TRUE",21,21
13,2.04181900742172e-08,"TRUE",21,21
13,4.97183511670813e-09,"TRUE",21,21
13,5.24197980936342e-08,"TRUE",21,21
13,5.27911652819251e-08,"TRUE",21,21
13,4.63792698330067e-09,"TRUE",21,21
13,6.31549146214772e-09,"TRUE",21,21
13,8.73133959703643e-09,"TRUE",21,21
13,7.18862668512308e-09,"TRUE",21,21
13,9.25050833999798e-09,"TRUE",21,21
13,8.9106822744417e-08,"TRUE",21,21
13,9.21636162787594e-09,"TRUE",21,21
13,5.44401780668566e-09,"TRUE",21,21
13,2.78530900440247e-09,"TRUE",21,21
13,2.07690222222065e-08,"TRUE",21,21
13,4.53803504831361e-07,"TRUE",21,21
13,4.67097042134985e-09,"TRUE",21,21
13,4.85190741546519e-09,"TRUE",21,21
13,1.93561820656429e-08,"TRUE",21,21
13,7.11036470439682e-09,"TRUE",21,21
13,4.87404900162105e-09,"TRUE",21,21
13,6.32840021068123e-08,"TRUE",21,21
13,5.40248866115748e-08,"TRUE",21,21
13,3.36401713204095e-08,"TRUE",21,21
15,2.58705092514724e-05,"TRUE",22,22
15,1.99163017087463e-05,"TRUE",22,22
15,2.64242783366776e-05,"TRUE",22,22
15,2.72272205923304e-05,"TRUE",22,22
15,3.86271172834433e-05,"TRUE",22,22
15,2.26190073647852e-05,"TRUE",22,22
15,2.55305499007978e-05,"TRUE",22,22
15,3.31268598617843e-05,"TRUE",22,22
